userId,movieId,rating,timestamp
1,640146,2.5,1260759144
1,502356,3,1260759179
1,594767,3,1260759182
1,76600,2,1260759185
1,948713,4,1260759205
1,677179,2,1260759151
1,713704,2,1260759187
1,638974,2,1260759148
1,603692,3.5,1260759125
1,804150,2,1260759131
1,700391,2.5,1260759135
1,758323,1,1260759203
1,849869,4,1260759191
1,736790,4,1260759139
1,505642,3,1260759194
1,816904,2,1260759198
1,980078,2,1260759108
1,536554,2.5,1260759113
1,9607,1,1260759200
1,436270,3,1260759117
2,869626,4,835355493
2,646389,5,835355681
2,868759,5,835355604
2,631842,4,835355552
2,676710,4,835355586
2,758009,3,835356031
2,850871,3,835355749
2,1073413,4,835355532
2,876792,3,835356016
2,985939,5,835355395
2,19995,4,835355441
2,1087040,3,835355493
2,1077280,3,835355441
2,109428,3,835355710
2,646385,3,835355511
2,736526,3,835355664
2,676547,3,835355511
2,776835,5,835355840
2,843794,1,835355749
2,361743,3,835355552
2,1071806,3,835355664
2,634649,3,835355896
2,916224,4,835355511
2,966220,4,835355681
2,616037,5,835355697
2,728754,5,835355586
2,324552,3,835355767
2,1041513,4,835355779
2,668482,3,835355492
2,820232,4,835355395
2,675353,3,835355532
2,507086,4,835356044
2,1058949,2,835355551
2,635302,1,835355918
2,842942,3,835355492
2,672,4,835355441
2,813726,4,835355697
2,947938,3,835355628
2,493529,3,835355749
2,671,3,835355604
2,453395,3,835355619
2,1058732,2,835355932
2,49046,3,835355968
2,808,3,835356094
2,988233,3,835355710
2,411,3,835356165
2,724495,2,835356246
2,674,3,835355532
2,846433,4,835355604
2,458156,3,835355511
2,829410,4,835355790
2,673,2,835355828
2,772515,4,835355643
2,785084,3,835355918
2,899112,3,835355880
2,663712,4,835355731
2,1068141,4,835355860
2,414906,4,835355719
2,653851,4,835355817
2,585511,4,835355731
2,555604,4,835356199
2,882598,3,835355767
2,568124,3,835356109
2,508947,5,835355767
2,1045944,3,835355860
2,299536,5,835355817
2,873126,3,835355790
2,767,3,835355779
2,1607,3,835355441
2,399566,5,835355697
2,575322,5,835355395
2,937278,5,835355395
2,438148,3,835355511
2,615,3,835355932
2,438631,4,835356141
2,14836,4,835355978
3,829560,3,1298861675
3,274855,4,1298922049
3,585083,3.5,1298861637
3,718930,3,1298861761
3,22,4.5,1298862418
3,836225,5,1298862121
3,118412,2.5,1298861589
3,830784,5,1298862167
3,267805,2.5,1298923242
3,740952,3,1298862528
3,760741,3,1298922100
3,438695,3,1298923247
3,113082,3,1298921840
3,597,2,1298923260
3,931954,3.5,1298932787
3,245891,4,1298863157
3,585,3,1298861687
3,782936,5,1298932770
3,717728,3,1298921795
3,792775,4,1298861628
3,385128,3,1298861605
3,324786,4,1298861658
3,4935,3.5,1298922089
3,851644,4.5,1298923236
3,338958,4,1298863143
3,675,4,1298921862
3,384018,4,1298861753
3,877269,3,1298861789
3,524434,3,1298862710
3,955991,3.5,1298861796
3,744276,3,1298924017
3,919570,3.5,1298922057
3,760204,4,1298861733
3,285,4,1298921825
3,996727,5,1298862874
3,580489,3,1298861968
3,809,4,1298861633
3,960704,5,1298863174
3,852046,3,1298923266
3,924482,3.5,1298862672
3,10144,3,1298922080
3,290271,2.5,1298921787
3,335787,3,1298922065
3,877703,3.5,1298861650
3,829557,3,1298932766
3,661374,3.5,1298862555
3,539681,3.5,1298932740
3,739405,4.5,1298862361
3,862,4.5,1298862467
3,610150,3,1298922071
3,752623,4,1298922130
4,157336,4,949810645
4,764,5,949919556
4,960258,5,949810582
4,7445,5,949919681
4,156022,4,949811346
4,338953,3,949811346
4,345887,3,949920047
4,337339,5,949779042
4,106646,4,949778802
4,2062,5,949895708
4,943221,3,949810618
4,916605,5,949810582
4,58,5,949919763
4,642885,5,949919681
4,1024546,5,949949538
4,1001835,4,949895887
4,1037858,3,949810534
4,129,3,949919883
4,337404,3,949895772
4,818397,4,949810688
4,726759,1,949920135
4,576784,4,949919802
4,683328,4,949920028
4,425,4,949811315
4,216015,5,949810582
4,774825,5,949779091
4,480530,5,949949486
4,639933,5,949919938
4,460465,3,949810534
4,862965,5,949949538
4,1040603,5,949949638
4,810,4,949982238
4,8587,5,949949444
4,799379,5,949779022
4,238,5,949919189
4,760161,4,949919306
4,629176,5,949919247
4,18785,5,949949396
4,24428,4,949919454
4,848058,4,949919322
4,979924,5,949949638
4,293660,5,949949638
4,579974,5,949896377
4,615777,5,949896377
4,373571,5,949949538
4,406759,5,949949638
4,337167,5,949896244
4,566525,5,949919372
4,198663,5,949811523
4,497,5,949895732
4,8966,5,949778771
4,751741,5,949919399
4,756999,5,949896275
4,880841,5,949919372
4,363088,5,949919419
4,542196,5,949779173
4,10674,5,949811490
4,14160,5,949779173
4,294272,5,949896244
4,459151,5,949896159
4,120,5,949779173
4,168259,5,949778714
4,38757,5,949895708
4,102899,5,949810261
4,11224,5,949779173
4,10198,5,949811523
4,1865,5,949918693
4,121,5,949779173
4,718789,5,949919372
4,118,5,949896244
4,12,5,949919519
4,166428,5,949811602
4,312221,5,949918743
4,423108,4,949811559
4,810693,5,949919591
4,354912,5,949811523
4,863,5,949919372
4,41446,5,949949396
4,744,4,949811559
4,626735,5,949811490
4,760104,5,949918743
4,278,4,949918927
4,177572,4,949811602
4,296096,4,949896275
4,4247,5,949982274
4,12445,5,949919247
4,1027159,4,949810582
4,637649,4,949810302
4,779782,3,949920004
4,381284,4,949918787
4,958196,3,949918904
4,788752,3,949810688
4,526896,5,949896377
4,545611,5,949810261
4,964980,4,949810302
4,1726,5,949895772
4,283995,3,949811230
4,460458,5,949919978
4,785398,4,949811559
4,86331,5,949896244
4,842675,1,949895864
4,6479,5,949919738
4,537915,4,949810688
4,8355,2,949895956
4,9820,5,949810261
4,829280,5,949810261
4,960700,5,949918743
4,138843,3,949949538
4,900667,5,949811559
4,299534,5,949896309
4,948276,5,949811602
4,649609,3,949895907
4,9502,2,949918970
4,12444,5,949896070
4,508943,4,949919454
4,774752,5,949778771
4,624860,4,949811738
4,497698,4,949896114
4,260514,4,949982239
4,9552,4,949896183
4,348893,5,949810618
4,287947,3,949896114
4,383498,5,949918648
4,10192,5,949949444
4,122,5,949919306
4,529203,4,949982239
4,629542,5,949949444
4,961484,5,949896114
4,920,5,949949638
4,436969,5,949896183
4,4232,4,949920028
4,613504,5,949949538
4,10020,5,949896114
4,4248,5,949949396
4,791373,4,949896114
4,766507,5,949919399
4,315162,3,949896309
4,303857,5,949918927
4,111,5,949918994
4,512195,4,949919763
4,640,5,949896070
4,214756,4,949982239
4,985103,4,949896114
4,879538,5,949811603
4,57212,5,949896070
4,860623,5,949896070
4,372058,3,949896070
4,791155,5,949918764
4,99861,4,949811559
4,3933,3,949896309
4,585245,5,949895772
4,35,5,949919556
4,284052,4,949918927
4,1024530,4,949811603
4,560057,4,949918994
4,11,5,949918994
4,639838,4,949810302
4,9288,5,949982274
4,746524,5,949918875
4,9023,4,949896275
4,744275,1,949895993
4,896485,5,949810582
4,102382,5,949810261
4,14161,3,949918671
4,155,4,949896497
4,725201,4,949896497
4,12153,5,949811523
4,588228,5,949810582
4,67308,4,949778714
4,933419,1,949896521
4,550988,5,949919399
4,626872,5,949811490
4,919355,4,949811603
4,518896,5,949896070
4,131631,5,949811738
4,454626,3,949811230
4,476669,3,949918875
4,765,5,949896114
4,899579,5,949896377
4,1049233,2,949896309
4,557,1,949896309
4,49013,4,949810534
4,122917,5,949811559
4,901563,5,949896070
4,696806,3,949896015
4,417859,5,949918807
4,39254,5,949810261
4,527774,3,949896543
4,429473,5,949949444
4,532639,4,949811559
4,830788,5,949919419
4,648579,5,949919656
4,11849,4,949918715
4,287590,4,949896275
4,297802,4,949811603
4,228150,5,949919738
4,269149,4,949918904
4,10191,2,949778946
4,10138,4,949811523
4,934287,5,949918970
4,6844,4,949919738
4,305470,3,949919845
4,736732,5,949895732
4,82702,2,949982238
5,603,4,1163374957
5,762504,4,1163374952
5,13811,4,1163374639
5,818648,4,1163374242
5,675445,4,1163374404
5,953,3.5,1163373762
5,856245,4.5,1163373208
5,38234,3.5,1163373636
5,897192,4,1163374152
5,773867,4,1163373752
5,249070,4,1163373755
5,1646,4,1163373610
5,109418,4,1163374477
5,330457,4.5,1163373718
5,878375,4,1163374392
5,315635,3.5,1163373551
5,91314,4,1163374190
5,10195,5,1163373711
5,425909,3.5,1163374993
5,10681,2.5,1163373651
5,801335,3.5,1163373135
5,9487,4,1163374286
5,497828,4,1163373316
5,72190,5,1163373103
5,9732,3,1163374173
5,38365,2.5,1163374239
5,420818,4,1163374582
5,1930,4,1163374495
5,11544,5,1163373044
5,564,3.5,1163374165
5,616820,4.5,1163374608
5,338947,3.5,1163374562
5,872177,4,1163374214
5,950,4,1163373744
5,550,4,1163374601
5,790496,4.5,1163374251
5,818647,4.5,1163373726
5,755812,4,1163373675
5,18239,4,1163374324
5,9637,3.5,1163374593
5,260346,1.5,1163373188
5,801965,5,1163373109
5,324857,4,1163373276
5,259693,4,1163373251
5,335795,3.5,1163374184
5,759175,4,1163373193
5,27205,3.5,1163374290
5,581726,4,1163373679
5,602223,4.5,1163373293
5,800815,4,1163374246
5,615457,3.5,1163373743
5,668461,3.5,1163374947
5,347201,3.5,1163374278
5,945675,3.5,1163374127
5,593643,3.5,1163374263
5,1007401,3.5,1163374408
5,119450,4,1163374137
5,24021,3.5,1163373148
5,705996,4.5,1163374235
5,427641,3.5,1163374198
5,47971,4,1163373273
5,109445,4,1163375025
5,581528,3.5,1163373696
5,379686,4.5,1163375145
5,11688,3.5,1163374103
5,9806,3.5,1163374354
5,317442,4.5,1163375033
5,98566,3.5,1163375131
5,13186,3,1163373548
5,447362,4.5,1163373616
5,559,3.5,1163374995
5,1010818,4.5,1163373299
5,370172,4.5,1163373606
5,12429,4,1163374443
5,335984,3.5,1163374206
5,11970,4.5,1163374389
5,8247,3,1163373688
5,166426,4,1163374533
5,1579,3.5,1163374491
5,811656,4,1163374572
5,451048,4,1163373626
5,105864,4,1163374455
5,5336,2.5,1163373238
5,49018,4,1163374511
5,1366,4,1163374742
5,141052,4,1163374381
5,254128,3.5,1163374118
5,10867,4.5,1163373593
5,884363,4,1163374426
5,408,4.5,1163374340
5,726684,4.5,1163374702
5,150540,3.5,1163374177
5,284053,5,1163374211
5,400160,4,1163374517
5,722149,4.5,1163374227
5,520763,4,1163374275
5,271110,4.5,1163374283
5,11036,4,1163374144
5,297,4,1163374167
5,755566,4.5,1163374357
6,8681,4,1109258212
6,321612,2,1108134263
6,366672,2,1109258228
6,11836,5,1108134539
6,639721,4,1108134269
6,630004,4,1108134299
6,4256,5,1108134266
6,280,4.5,1108134284
6,10527,4.5,1109258196
6,747803,4.5,1108134309
6,596161,4.5,1108134339
6,297270,2,1109258181
6,15092,2,1109258179
6,9769,2,1109258281
6,350,2,1109258194
6,1724,0.5,1108134334
6,57214,3,1108134344
6,508442,3,1108134289
6,972313,4,1109258270
6,948050,4,1109258285
6,10009,4,1109258175
6,43347,3.5,1108134291
6,680,3,1109258245
6,795514,4,1108134293
6,9902,1,1109258202
6,124905,2,1108134271
6,9325,4,1108134274
6,150689,3,1109258257
6,807356,4.5,1108134545
6,881462,3,1109258199
6,490132,1,1108134337
6,87101,4,1109258183
6,209112,3.5,1109258250
6,703451,1.5,1109258190
6,628900,1.5,1109258217
6,345938,1.5,1109258226
6,823625,5,1108134311
6,1033107,3,1108134534
6,936061,5,1108134519
6,869,4,1108134524
6,10567,3.5,1108134526
6,800345,4,1108134537
6,4257,3,1108134531
6,1015602,4.5,1108134521
7,464052,3,851866703
7,857,3,851869035
7,68726,3,851867289
7,341174,3,851868750
7,665,4,851867861
7,333339,4,851866901
7,615173,3,851866744
7,10193,5,851868188
7,9479,4,851866720
7,846778,4,851866704
7,9757,4,851868206
7,126963,2,851868704
7,76338,3,851868705
7,611698,5,851869062
7,105,3,851868188
7,632357,2,851869161
7,1734,5,851868187
7,496243,3,851868524
7,348,3,851867345
7,337401,3,851867621
7,8277,3,851867941
7,9532,3,851868188
7,2109,3,851867436
7,601796,3,851868020
7,567189,3,851867790
7,50619,3,851869291
7,1954,4,851869291
7,19913,4,851869161
7,4233,3,851867669
7,531219,4,851868246
7,474350,3,851867688
7,475557,4,851869035
7,76341,4,851868019
7,833425,4,851868044
7,5175,3,851869140
7,8920,4,851868186
7,4258,3,851868863
7,838484,4,851868020
7,49026,3,851868044
7,1374,3,851868074
7,335983,4,851866806
7,997120,3,851866744
7,812,5,851868019
7,589761,2,851866784
7,106,1,851866704
7,335988,1,851866763
7,207703,5,851868020
7,310,3,851866703
7,8689,2,851866744
7,587807,4,851868289
7,763285,3,851869102
7,307081,3,851866744
7,50620,4,851867320
7,50014,4,851867289
7,535167,3,851868308
7,715931,3,851867553
7,49521,3,851869103
7,8363,4,851867289
7,75656,5,851868019
7,3170,5,851869034
7,62177,3,851867289
7,13,5,851869035
7,1006851,5,851869034
7,14128,4,851867379
7,1250,5,851868044
7,135397,5,851868246
7,11430,4,851868321
7,270946,4,851869062
7,5174,5,851868289
7,561,3,851867436
7,768744,4,851869080
7,4234,3,851867436
7,703771,4,851868332
7,429,4,851867401
7,568620,3,851867320
7,381288,3,851868471
7,49051,4,851868471
7,522402,3,851867401
7,351286,3,851866935
7,16871,3,851869160
7,439079,3,851869102
7,1010821,2,851869230
7,18240,4,851869035
7,838197,3,851869140
7,399579,3,851869062
7,7555,3,851867688
7,499338,5,851866978
7,1001865,1,851869140
8,848123,5,1154465405
8,98,2.5,1154389572
8,8960,5,1154464836
8,852096,5,1154400173
8,390845,4,1154473268
8,12092,3.5,1154464829
8,14869,2,1154389420
8,77338,4,1154465380
8,8273,5,1154464714
8,420634,4,1154400390
8,512200,4.5,1154400475
8,19994,3.5,1154389356
8,4348,2,1154400357
8,477462,5,1154400170
8,16869,5,1154389386
8,260513,4,1154464853
8,82690,4.5,1154464833
8,44918,4,1154400284
8,72013,3.5,1154389432
8,864370,5,1154400181
8,482373,3.5,1154464841
8,1063422,4,1154464887
8,45243,4,1154464730
8,346364,4,1154464769
8,161,4,1154465573
8,62211,4,1154465394
8,8643,4,1154465555
8,10895,4,1154464811
8,783675,3,1154465230
8,454983,4,1154464747
8,883083,4,1154464720
8,70981,3.5,1154400465
8,242,0.5,1154474527
